book_id,ADR_USD,hotel_id,city_id,star_rating,accommodation_type_name,chain_hotel,booking_date,checkin_date,checkout_date,checkin_day
41,249.62,15440,16808,3,Hotel,non-chain,17/8/16,8/10/16,10/10/16,weekend
42,255.56,16146,16808,4,Hotel,non-chain,17/8/16,6/10/16,8/10/16,weekday
43,291.38,16146,16808,4,Hotel,non-chain,17/8/16,13/10/16,16/10/16,weekday
44,156.06,11198,16808,4,Hotel,chain,18/8/16,16/10/16,18/10/16,weekend
45,176.92,16146,16808,4,Hotel,non-chain,18/8/16,6/10/16,8/10/16,weekday
46,169.78,16146,16808,4,Hotel,non-chain,18/8/16,6/10/16,9/10/16,weekday
47,301.84,890736,16808,4,Hotel,chain,18/8/16,1/10/16,4/10/16,weekend
48,114.9,1005310,16808,1,Hostel,non-chain,18/8/16,1/10/16,3/10/16,weekend
49,40.18,1005310,16808,1,Hostel,non-chain,18/8/16,1/10/16,3/10/16,weekend
50,173.36,16146,16808,4,Hotel,non-chain,18/8/16,8/10/16,10/10/16,weekend
51,93.8,1334648,16808,1,Hostel,non-chain,19/8/16,4/10/16,6/10/16,weekday
52,228.08,16146,16808,4,Hotel,non-chain,19/8/16,11/10/16,13/10/16,weekday
53,185.8,16146,16808,4,Hotel,non-chain,19/8/16,7/10/16,10/10/16,weekday
54,187.3,11198,16808,4,Hotel,chain,19/8/16,1/10/16,2/10/16,weekend
55,91.94,1093720,16808,3,Hostel,non-chain,19/8/16,3/10/16,6/10/16,weekday
56,172.2,1545890,16808,4,Hotel,non-chain,19/8/16,11/10/16,12/10/16,weekday
57,273.65,15440,16808,3,Hotel,non-chain,19/8/16,16/10/16,18/10/16,weekend
58,316.21,1398610,16808,4,Hotel,non-chain,19/8/16,9/10/16,11/10/16,weekend
59,215.47,890736,16808,4,Hotel,chain,20/8/16,7/10/16,10/10/16,weekday
60,109.09,670498,16808,1,Hostel,non-chain,20/8/16,12/10/16,15/10/16,weekday
61,295.96,1545890,16808,4,Hotel,non-chain,20/8/16,13/10/16,16/10/16,weekday
62,216.24,1545890,16808,4,Hotel,non-chain,20/8/16,9/10/16,12/10/16,weekend
63,195.26,356332,16808,3,Hotel,non-chain,21/8/16,1/10/16,2/10/16,weekend
64,243.66,1398610,16808,4,Hotel,non-chain,21/8/16,2/10/16,3/10/16,weekend
65,211.53,15440,16808,3,Hotel,non-chain,21/8/16,7/10/16,10/10/16,weekday
66,182.44,356332,16808,3,Hotel,non-chain,21/8/16,14/10/16,17/10/16,weekday
67,526.61,2262190,16808,4,Hotel,non-chain,22/8/16,8/10/16,10/10/16,weekend
68,270.22,356332,16808,3,Hotel,non-chain,22/8/16,1/10/16,3/10/16,weekend
69,130.2,2190690,16808,1,Guest House / Bed & Breakfast,non-chain,22/8/16,20/10/16,22/10/16,weekday
70,225.14,1545890,16808,4,Hotel,non-chain,22/8/16,2/10/16,3/10/16,weekend
71,297.4,16146,16808,4,Hotel,non-chain,22/8/16,15/10/16,16/10/16,weekend
72,178.76,16146,16808,4,Hotel,non-chain,22/8/16,9/10/16,11/10/16,weekend
73,178.76,16146,16808,4,Hotel,non-chain,22/8/16,9/10/16,10/10/16,weekend
74,234.42,219762,16808,3,Hotel,non-chain,22/8/16,13/10/16,16/10/16,weekday
75,178.76,16146,16808,4,Hotel,non-chain,22/8/16,9/10/16,11/10/16,weekend
76,368.42,2262190,16808,4,Hotel,non-chain,22/8/16,1/10/16,3/10/16,weekend
77,222.06,957232,16808,1,Hostel,non-chain,22/8/16,20/10/16,23/10/16,weekday
78,265.93,15440,16808,3,Hotel,non-chain,22/8/16,15/10/16,18/10/16,weekend
79,287.08,16146,16808,4,Hotel,non-chain,23/8/16,1/10/16,3/10/16,weekend
80,219.33,219762,16808,3,Hotel,non-chain,23/8/16,14/10/16,16/10/16,weekday
81,150.18,11198,16808,4,Hotel,chain,23/8/16,21/10/16,22/10/16,weekday
82,161.74,219762,16808,3,Hotel,non-chain,23/8/16,22/10/16,24/10/16,weekend
83,241.77,15440,16808,3,Hotel,non-chain,23/8/16,11/10/16,14/10/16,weekday
84,203.5,1545890,16808,4,Hotel,non-chain,23/8/16,2/10/16,4/10/16,weekend
85,196.57,219762,16808,3,Hotel,non-chain,23/8/16,16/10/16,19/10/16,weekend
86,242.47,219762,16808,3,Hotel,non-chain,23/8/16,16/10/16,19/10/16,weekend
87,193.1,11198,16808,4,Hotel,chain,23/8/16,1/10/16,2/10/16,weekend
88,150.18,11198,16808,4,Hotel,chain,23/8/16,21/10/16,22/10/16,weekday
89,148.76,11198,16808,4,Hotel,chain,23/8/16,20/10/16,23/10/16,weekday
90,148.04,1093720,16808,3,Hostel,non-chain,23/8/16,15/10/16,17/10/16,weekend
91,116.34,1522992,16808,1,Hostel,non-chain,23/8/16,7/10/16,9/10/16,weekday
92,78.48,1093720,16808,3,Hostel,non-chain,23/8/16,4/10/16,6/10/16,weekday
93,78.48,1093720,16808,3,Hostel,non-chain,23/8/16,4/10/16,6/10/16,weekday
94,395.62,16146,16808,4,Hotel,non-chain,24/8/16,2/10/16,5/10/16,weekend
95,254.74,16146,16808,4,Hotel,non-chain,24/8/16,7/10/16,8/10/16,weekday
96,155.01,356332,16808,3,Hotel,non-chain,24/8/16,22/10/16,25/10/16,weekend
97,194.66,1545890,16808,4,Hotel,non-chain,24/8/16,13/10/16,16/10/16,weekday
98,355.53,2262190,16808,4,Hotel,non-chain,24/8/16,14/10/16,17/10/16,weekday
99,252.9,1789734,16808,3,Hotel,non-chain,24/8/16,22/10/16,23/10/16,weekend
100,167.96,1093720,16808,3,Hostel,non-chain,24/8/16,6/10/16,8/10/16,weekday
101,200.72,16146,16808,4,Hotel,non-chain,24/8/16,23/10/16,24/10/16,weekend
102,263,16146,16808,4,Hotel,non-chain,24/8/16,15/10/16,17/10/16,weekend
103,217.91,1545890,16808,4,Hotel,non-chain,24/8/16,14/10/16,17/10/16,weekday
104,202.52,16146,16808,4,Hotel,non-chain,24/8/16,17/10/16,19/10/16,weekday
105,276.17,16146,16808,4,Hotel,non-chain,24/8/16,17/10/16,19/10/16,weekday
106,211.94,16146,16808,4,Hotel,non-chain,24/8/16,16/10/16,17/10/16,weekend
107,128.48,1857904,16808,1,Guest House / Bed & Breakfast,non-chain,24/8/16,20/10/16,21/10/16,weekday
108,224.88,219762,16808,3,Hotel,non-chain,24/8/16,1/10/16,2/10/16,weekend
109,145,1093720,16808,3,Hostel,non-chain,24/8/16,7/10/16,8/10/16,weekday
110,145,1093720,16808,3,Hostel,non-chain,24/8/16,7/10/16,8/10/16,weekday
111,168.44,16358,16808,3,Hotel,non-chain,24/8/16,6/10/16,9/10/16,weekday
112,152.58,11198,16808,4,Hotel,chain,24/8/16,12/10/16,13/10/16,weekday
113,250.12,219762,16808,3,Hotel,non-chain,24/8/16,20/10/16,23/10/16,weekday
114,185.12,824182,16808,1,Hostel,non-chain,24/8/16,1/10/16,2/10/16,weekend
115,240.56,219762,16808,3,Hotel,non-chain,25/8/16,2/10/16,5/10/16,weekend
116,95.06,1140240,16808,1,Guest House / Bed & Breakfast,non-chain,25/8/16,19/10/16,21/10/16,weekday
117,149.46,219762,16808,3,Hotel,non-chain,25/8/16,16/10/16,17/10/16,weekend
118,187.42,824182,16808,1,Hostel,non-chain,25/8/16,6/10/16,9/10/16,weekday
119,200.68,11198,16808,4,Hotel,chain,25/8/16,22/10/16,23/10/16,weekend
120,182.87,363664,16808,4,Hotel,chain,25/8/16,8/10/16,10/10/16,weekend
121,151.36,181544,16808,3,Hotel,chain,25/8/16,1/10/16,2/10/16,weekend
122,289.71,15440,16808,3,Hotel,non-chain,25/8/16,1/10/16,3/10/16,weekend
123,284.52,15440,16808,3,Hotel,non-chain,25/8/16,1/10/16,2/10/16,weekend
124,249.12,15440,16808,3,Hotel,non-chain,25/8/16,4/10/16,7/10/16,weekday
125,283,16146,16808,4,Hotel,non-chain,25/8/16,6/10/16,7/10/16,weekday
126,193.06,11198,16808,4,Hotel,chain,25/8/16,1/10/16,2/10/16,weekend
127,298.59,16146,16808,4,Hotel,non-chain,25/8/16,10/10/16,12/10/16,weekday
128,68.67,1093720,16808,3,Hostel,non-chain,25/8/16,8/10/16,11/10/16,weekend
129,169.8,16146,16808,4,Hotel,non-chain,25/8/16,8/10/16,10/10/16,weekend
130,161.16,363664,16808,4,Hotel,chain,25/8/16,6/10/16,7/10/16,weekday
131,250.34,1093720,16808,3,Hostel,non-chain,25/8/16,1/10/16,3/10/16,weekend
132,150.16,11198,16808,4,Hotel,chain,25/8/16,21/10/16,22/10/16,weekday
133,143.15,11198,16808,4,Hotel,chain,25/8/16,6/10/16,9/10/16,weekday
134,94.15,2330616,16808,1,Guest House / Bed & Breakfast,non-chain,26/8/16,14/10/16,16/10/16,weekday
135,293.76,16146,16808,4,Hotel,non-chain,26/8/16,22/10/16,24/10/16,weekend
136,370.8,16146,16808,4,Hotel,non-chain,26/8/16,22/10/16,24/10/16,weekend
137,207.04,1093720,16808,3,Hostel,non-chain,26/8/16,15/10/16,17/10/16,weekend
138,100.8,563082,16808,1,Guest House / Bed & Breakfast,non-chain,26/8/16,16/10/16,19/10/16,weekend
139,72.84,563082,16808,1,Guest House / Bed & Breakfast,non-chain,26/8/16,16/10/16,19/10/16,weekend
140,259.71,16146,16808,4,Hotel,non-chain,26/8/16,11/10/16,14/10/16,weekday
141,168.42,16358,16808,3,Hotel,non-chain,26/8/16,7/10/16,10/10/16,weekday
142,156.68,11198,16808,4,Hotel,chain,26/8/16,22/10/16,23/10/16,weekend
143,205.54,1545890,16808,4,Hotel,non-chain,26/8/16,1/10/16,2/10/16,weekend
144,198.14,890736,16808,4,Hotel,chain,26/8/16,6/10/16,9/10/16,weekday
145,165.76,219762,16808,3,Hotel,non-chain,27/8/16,7/10/16,10/10/16,weekday
146,214.75,219762,16808,3,Hotel,non-chain,27/8/16,7/10/16,10/10/16,weekday
147,147.98,1093720,16808,3,Hostel,non-chain,27/8/16,14/10/16,16/10/16,weekday
148,241.75,1545890,16808,4,Hotel,non-chain,27/8/16,25/10/16,28/10/16,weekday
149,290.01,16146,16808,4,Hotel,non-chain,27/8/16,3/10/16,5/10/16,weekday
150,176.9,16146,16808,4,Hotel,non-chain,27/8/16,8/10/16,10/10/16,weekend
151,149,356332,16808,3,Hotel,non-chain,27/8/16,4/10/16,7/10/16,weekday
152,318.77,16146,16808,4,Hotel,non-chain,27/8/16,1/10/16,3/10/16,weekend
153,120.16,1005310,16808,1,Hostel,non-chain,27/8/16,2/10/16,4/10/16,weekend
154,154.41,11198,16808,4,Hotel,chain,27/8/16,7/10/16,10/10/16,weekday
155,138.5,356332,16808,3,Hotel,non-chain,27/8/16,9/10/16,11/10/16,weekend
156,164.68,1545890,16808,4,Hotel,non-chain,27/8/16,5/10/16,7/10/16,weekday
157,176.05,16146,16808,4,Hotel,non-chain,27/8/16,9/10/16,12/10/16,weekend
158,264.33,15440,16808,3,Hotel,non-chain,27/8/16,8/10/16,11/10/16,weekend
159,43.84,1005310,16808,1,Hostel,non-chain,28/8/16,8/10/16,9/10/16,weekend
160,168.04,1545890,16808,4,Hotel,non-chain,28/8/16,7/10/16,9/10/16,weekday
161,149.78,11198,16808,4,Hotel,chain,28/8/16,7/10/16,10/10/16,weekday
162,124.93,219762,16808,3,Hotel,non-chain,28/8/16,7/10/16,9/10/16,weekday
163,168.86,16146,16808,4,Hotel,non-chain,28/8/16,6/10/16,9/10/16,weekday
164,250.38,16146,16808,4,Hotel,non-chain,28/8/16,25/10/16,27/10/16,weekday
165,172.47,1545890,16808,4,Hotel,non-chain,28/8/16,17/10/16,19/10/16,weekday
166,278.5,219762,16808,3,Hotel,non-chain,28/8/16,3/10/16,4/10/16,weekday
167,162.26,11198,16808,4,Hotel,chain,28/8/16,27/10/16,29/10/16,weekday
168,256.39,219762,16808,3,Hotel,non-chain,28/8/16,1/10/16,4/10/16,weekend
169,168.04,1545890,16808,4,Hotel,non-chain,29/8/16,7/10/16,9/10/16,weekday
170,150.28,1093720,16808,3,Hostel,non-chain,29/8/16,21/10/16,24/10/16,weekday
171,214.88,363664,16808,4,Hotel,chain,29/8/16,21/10/16,22/10/16,weekday
172,176.9,16146,16808,4,Hotel,non-chain,29/8/16,7/10/16,8/10/16,weekday
173,262.12,1857904,16808,1,Guest House / Bed & Breakfast,non-chain,29/8/16,1/10/16,4/10/16,weekend
174,176.9,16146,16808,4,Hotel,non-chain,29/8/16,8/10/16,10/10/16,weekend
175,429.6,890736,16808,4,Hotel,chain,29/8/16,28/10/16,29/10/16,weekday
176,124.82,11198,16808,4,Hotel,chain,29/8/16,4/10/16,5/10/16,weekday
177,364.01,16146,16808,4,Hotel,non-chain,29/8/16,1/10/16,3/10/16,weekend
178,79.47,670498,16808,1,Hostel,non-chain,29/8/16,1/10/16,4/10/16,weekend
179,211.86,16146,16808,4,Hotel,non-chain,29/8/16,6/10/16,9/10/16,weekday
180,216.2,16146,16808,4,Hotel,non-chain,29/8/16,17/10/16,18/10/16,weekday
181,309.34,890736,16808,4,Hotel,chain,29/8/16,3/10/16,4/10/16,weekday
182,71.29,1005310,16808,1,Hostel,non-chain,29/8/16,15/10/16,18/10/16,weekend
183,88.8,1334648,16808,1,Hostel,non-chain,29/8/16,10/10/16,11/10/16,weekday
184,58.1,1093720,16808,3,Hostel,non-chain,29/8/16,11/10/16,13/10/16,weekday
185,250.24,16146,16808,4,Hotel,non-chain,30/8/16,19/10/16,20/10/16,weekday
186,289.7,16146,16808,4,Hotel,non-chain,30/8/16,21/10/16,22/10/16,weekday
187,193.61,1093720,16808,3,Hostel,non-chain,30/8/16,8/10/16,11/10/16,weekend
188,137.58,181544,16808,3,Hotel,chain,30/8/16,14/10/16,15/10/16,weekday
189,137.58,181544,16808,3,Hotel,chain,30/8/16,14/10/16,15/10/16,weekday
190,173.36,16146,16808,4,Hotel,non-chain,30/8/16,8/10/16,10/10/16,weekend
191,254.66,16146,16808,4,Hotel,non-chain,30/8/16,7/10/16,8/10/16,weekday
192,94.32,800100,16808,1,Guest House / Bed & Breakfast,non-chain,30/8/16,3/10/16,5/10/16,weekday
193,566.1,1545890,16808,4,Hotel,non-chain,30/8/16,1/10/16,3/10/16,weekend
194,190.15,11198,16808,4,Hotel,chain,30/8/16,8/10/16,11/10/16,weekend
195,194.76,219762,16808,3,Hotel,non-chain,30/8/16,25/10/16,27/10/16,weekday
196,74.82,670498,16808,1,Hostel,non-chain,30/8/16,4/10/16,5/10/16,weekday
197,74.82,670498,16808,1,Hostel,non-chain,30/8/16,5/10/16,6/10/16,weekday
198,68.52,670498,16808,1,Hostel,non-chain,30/8/16,6/10/16,7/10/16,weekday
199,68.52,670498,16808,1,Hostel,non-chain,30/8/16,7/10/16,8/10/16,weekday
200,186.42,11198,16808,4,Hotel,chain,30/8/16,1/10/16,2/10/16,weekend
201,74.82,670498,16808,1,Hostel,non-chain,30/8/16,3/10/16,4/10/16,weekday
202,221.56,15440,16808,3,Hotel,non-chain,30/8/16,23/10/16,24/10/16,weekend
203,94.12,800100,16808,1,Guest House / Bed & Breakfast,non-chain,31/8/16,3/10/16,6/10/16,weekday
204,123.52,800100,16808,1,Guest House / Bed & Breakfast,non-chain,31/8/16,7/10/16,9/10/16,weekday
205,429.56,2262190,16808,4,Hotel,non-chain,31/8/16,14/10/16,16/10/16,weekday
206,195.76,356332,16808,3,Hotel,non-chain,31/8/16,2/10/16,4/10/16,weekend
207,72.28,670498,16808,1,Hostel,non-chain,31/8/16,4/10/16,5/10/16,weekday
208,151.28,181544,16808,3,Hotel,chain,31/8/16,10/10/16,11/10/16,weekday
209,151.28,181544,16808,3,Hotel,chain,31/8/16,10/10/16,11/10/16,weekday
210,203.28,219762,16808,3,Hotel,non-chain,31/8/16,5/10/16,6/10/16,weekday
211,327.34,16146,16808,4,Hotel,non-chain,31/8/16,18/10/16,19/10/16,weekday
212,38.94,1005310,16808,1,Hostel,non-chain,31/8/16,6/10/16,8/10/16,weekday
213,405.44,16146,16808,4,Hotel,non-chain,31/8/16,20/10/16,23/10/16,weekday
214,365.84,16146,16808,4,Hotel,non-chain,31/8/16,1/10/16,3/10/16,weekend
215,196.38,11198,16808,4,Hotel,chain,31/8/16,2/10/16,4/10/16,weekend
216,151.03,219762,16808,3,Hotel,non-chain,31/8/16,15/10/16,18/10/16,weekend
217,204.59,219762,16808,3,Hotel,non-chain,31/8/16,14/10/16,17/10/16,weekday
218,190.78,356332,16808,3,Hotel,non-chain,31/8/16,27/10/16,30/10/16,weekday
219,190.78,356332,16808,3,Hotel,non-chain,31/8/16,27/10/16,30/10/16,weekday
220,255.22,1940,16808,4,Hotel,non-chain,31/8/16,1/10/16,4/10/16,weekend
221,150.24,1093720,16808,3,Hostel,non-chain,31/8/16,14/10/16,16/10/16,weekday
222,364.08,2262190,16808,4,Hotel,non-chain,31/8/16,9/10/16,10/10/16,weekend
223,200.43,1545890,16808,4,Hotel,non-chain,31/8/16,12/10/16,15/10/16,weekday
224,144.9,1093720,16808,3,Hostel,non-chain,31/8/16,28/10/16,30/10/16,weekday
225,194.54,1545890,16808,4,Hotel,non-chain,31/8/16,21/10/16,22/10/16,weekday
226,233.46,1789734,16808,3,Hotel,non-chain,31/8/16,8/10/16,11/10/16,weekend
227,228.19,15440,16808,3,Hotel,non-chain,31/8/16,22/10/16,25/10/16,weekend
228,264.5,219762,16808,3,Hotel,non-chain,31/8/16,2/10/16,5/10/16,weekend
229,162.22,11198,16808,4,Hotel,chain,31/8/16,27/10/16,29/10/16,weekday
230,170.17,824182,16808,1,Hostel,non-chain,1/9/16,17/10/16,20/10/16,weekday
231,377.98,2262190,16808,4,Hotel,non-chain,1/9/16,13/10/16,15/10/16,weekday
232,98.61,670498,16808,1,Hostel,non-chain,1/9/16,21/10/16,24/10/16,weekday
233,112.06,886390,16808,1,Hotel,non-chain,1/9/16,3/10/16,5/10/16,weekday
234,69.94,670498,16808,1,Hostel,non-chain,1/9/16,26/10/16,28/10/16,weekday
235,138.57,1093720,16808,3,Hostel,non-chain,1/9/16,28/10/16,31/10/16,weekday
236,299.09,16146,16808,4,Hotel,non-chain,1/9/16,20/10/16,23/10/16,weekday
237,292.32,16358,16808,3,Hotel,non-chain,1/9/16,1/10/16,2/10/16,weekend
238,317.76,16146,16808,4,Hotel,non-chain,1/9/16,20/10/16,23/10/16,weekday
239,190.21,824182,16808,1,Hostel,non-chain,1/9/16,20/10/16,23/10/16,weekday
240,159.53,824182,16808,1,Hostel,non-chain,1/9/16,14/10/16,17/10/16,weekday
241,280.65,16146,16808,4,Hotel,non-chain,1/9/16,5/10/16,7/10/16,weekday
242,207.03,16146,16808,4,Hotel,non-chain,1/9/16,5/10/16,7/10/16,weekday
243,145.62,1522992,16808,1,Hostel,non-chain,1/9/16,13/10/16,16/10/16,weekday
244,353.96,16146,16808,4,Hotel,non-chain,1/9/16,15/10/16,18/10/16,weekend
245,330.04,219762,16808,3,Hotel,non-chain,1/9/16,3/10/16,4/10/16,weekday
246,224.78,219762,16808,3,Hotel,non-chain,1/9/16,29/10/16,30/10/16,weekend
247,234.43,16146,16808,4,Hotel,non-chain,1/9/16,16/10/16,19/10/16,weekend
248,378.42,16146,16808,4,Hotel,non-chain,1/9/16,15/10/16,17/10/16,weekend
249,214.42,1545890,16808,4,Hotel,non-chain,1/9/16,14/10/16,16/10/16,weekday
250,239.28,1093720,16808,3,Hostel,non-chain,1/9/16,1/10/16,3/10/16,weekend
251,119.64,670498,16808,1,Hostel,non-chain,2/9/16,24/10/16,27/10/16,weekday
252,185.7,1545890,16808,4,Hotel,non-chain,2/9/16,22/10/16,24/10/16,weekend
253,119.64,670498,16808,1,Hostel,non-chain,2/9/16,27/10/16,28/10/16,weekday
254,216.57,890736,16808,4,Hotel,chain,2/9/16,5/10/16,8/10/16,weekday
255,119.64,670498,16808,1,Hostel,non-chain,2/9/16,28/10/16,29/10/16,weekday
256,74.32,563082,16808,1,Guest House / Bed & Breakfast,non-chain,2/9/16,16/10/16,19/10/16,weekend
257,111.1,11198,16808,4,Hotel,chain,2/9/16,5/10/16,6/10/16,weekday
258,252.27,219762,16808,3,Hotel,non-chain,2/9/16,1/10/16,3/10/16,weekend
259,154.4,181544,16808,3,Hotel,chain,2/9/16,10/10/16,11/10/16,weekday
260,239.26,11198,16808,4,Hotel,chain,2/9/16,1/10/16,2/10/16,weekend
261,74.82,670498,16808,1,Hostel,non-chain,2/9/16,3/10/16,5/10/16,weekday
262,288.21,16146,16808,4,Hotel,non-chain,2/9/16,18/10/16,21/10/16,weekday
263,268.75,16146,16808,4,Hotel,non-chain,2/9/16,8/10/16,10/10/16,weekend
264,173.99,2190690,16808,1,Guest House / Bed & Breakfast,non-chain,2/9/16,1/10/16,4/10/16,weekend
265,385.96,890736,16808,4,Hotel,chain,2/9/16,20/10/16,21/10/16,weekday
266,453.9,890736,16808,4,Hotel,chain,2/9/16,21/10/16,22/10/16,weekday
267,235.74,16146,16808,4,Hotel,non-chain,2/9/16,7/10/16,9/10/16,weekday
268,176.86,1545890,16808,4,Hotel,non-chain,2/9/16,6/10/16,7/10/16,weekday
269,176.86,1545890,16808,4,Hotel,non-chain,2/9/16,10/10/16,11/10/16,weekday
270,301.07,16146,16808,4,Hotel,non-chain,3/9/16,1/10/16,3/10/16,weekend
271,73.44,892364,16808,1,Guest House / Bed & Breakfast,non-chain,3/9/16,19/10/16,22/10/16,weekday
272,358.32,16146,16808,4,Hotel,non-chain,3/9/16,20/10/16,23/10/16,weekday
273,149.4,219762,16808,3,Hotel,non-chain,3/9/16,6/10/16,7/10/16,weekday
274,169.74,16146,16808,4,Hotel,non-chain,3/9/16,9/10/16,11/10/16,weekend
275,326.36,2262190,16808,4,Hotel,non-chain,3/9/16,17/10/16,19/10/16,weekday
276,356.02,2262190,16808,4,Hotel,non-chain,3/9/16,17/10/16,19/10/16,weekday
277,182.26,11198,16808,4,Hotel,chain,3/9/16,11/10/16,13/10/16,weekday
278,182.44,16358,16808,3,Hotel,non-chain,3/9/16,15/10/16,17/10/16,weekend
279,206.96,219762,16808,3,Hotel,non-chain,3/9/16,21/10/16,23/10/16,weekday
280,149.4,219762,16808,3,Hotel,non-chain,3/9/16,25/10/16,26/10/16,weekday
281,240.02,219762,16808,3,Hotel,non-chain,3/9/16,20/10/16,22/10/16,weekday
282,105.5,219762,16808,3,Hotel,non-chain,3/9/16,16/10/16,17/10/16,weekend
283,273.36,15440,16808,3,Hotel,non-chain,3/9/16,22/10/16,25/10/16,weekend
284,255.07,15440,16808,3,Hotel,non-chain,3/9/16,19/10/16,22/10/16,weekday
285,122.22,11198,16808,4,Hotel,chain,3/9/16,4/10/16,7/10/16,weekday
286,144.92,1093720,16808,3,Hostel,non-chain,3/9/16,8/10/16,9/10/16,weekend
287,138.76,1093720,16808,3,Hostel,non-chain,3/9/16,8/10/16,9/10/16,weekend
288,632.94,2262190,16808,4,Hotel,non-chain,3/9/16,19/10/16,22/10/16,weekday
289,188.65,1545890,16808,4,Hotel,non-chain,4/9/16,21/10/16,24/10/16,weekday
290,366.48,15440,16808,3,Hotel,non-chain,4/9/16,13/10/16,14/10/16,weekday
291,196.52,16146,16808,4,Hotel,non-chain,4/9/16,11/10/16,12/10/16,weekday
292,265.8,15440,16808,3,Hotel,non-chain,4/9/16,19/10/16,20/10/16,weekday
293,191.3,15440,16808,3,Hotel,non-chain,4/9/16,31/10/16,1/11/16,weekday
294,194.55,1545890,16808,4,Hotel,non-chain,4/9/16,7/10/16,10/10/16,weekday
295,191.3,15440,16808,3,Hotel,non-chain,4/9/16,9/10/16,12/10/16,weekend
296,77.56,670498,16808,1,Hostel,non-chain,4/9/16,4/10/16,6/10/16,weekday
297,118.24,1091312,16808,3,Hotel,non-chain,4/9/16,3/11/16,5/11/16,weekday
298,168.36,16358,16808,3,Hotel,non-chain,4/9/16,7/10/16,9/10/16,weekday
