book_id,ADR_USD,hotel_id,city_id,star_rating,accommodation_type_name,chain_hotel,booking_date,checkin_date,checkout_date,checkin_day
28,76.84,330702,8584,3,Hotel,non-chain,23/8/16,3/10/16,4/10/16,weekday
29,259.54,2291162,8584,5,Resort,chain,23/8/16,18/10/16,19/10/16,weekday
30,83.08,1167514,8584,3,Hotel,non-chain,23/8/16,15/10/16,17/10/16,weekend
31,51.66,752904,8584,2,Hotel,non-chain,24/8/16,22/10/16,23/10/16,weekend
32,199.64,21720,8584,5,Resort,non-chain,24/8/16,6/10/16,7/10/16,weekday
33,125,2122458,8584,4,Resort,chain,24/8/16,9/10/16,10/10/16,weekend
34,125,2122458,8584,4,Resort,chain,24/8/16,1/10/16,2/10/16,weekend
35,56.16,2689410,8584,2.5,Apartment,non-chain,25/8/16,20/10/16,22/10/16,weekday
36,277.38,2122458,8584,4,Resort,chain,25/8/16,22/10/16,24/10/16,weekend
37,62.88,1138260,8584,3,Hotel,non-chain,25/8/16,8/10/16,10/10/16,weekend
38,174.48,671278,8584,3.5,Hotel,non-chain,25/8/16,9/10/16,12/10/16,weekend
39,218.44,182518,8584,4,Resort,non-chain,25/8/16,15/10/16,16/10/16,weekend
40,61.62,1138260,8584,3,Hotel,non-chain,25/8/16,8/10/16,10/10/16,weekend
41,259.82,2291162,8584,5,Resort,chain,25/8/16,3/10/16,4/10/16,weekday
42,76.62,217132,8584,3,Hotel,chain,27/8/16,15/10/16,18/10/16,weekend
43,68.74,1167514,8584,3,Hotel,non-chain,27/8/16,5/10/16,7/10/16,weekday
44,81.6,2155840,8584,3,Hotel,non-chain,27/8/16,6/10/16,7/10/16,weekday
45,86.74,1696792,8584,3,Hotel,non-chain,27/8/16,22/10/16,23/10/16,weekend
46,22.66,676386,8584,2,Guest House / Bed & Breakfast,non-chain,28/8/16,3/10/16,5/10/16,weekday
47,221.88,21720,8584,5,Resort,non-chain,28/8/16,2/10/16,4/10/16,weekend
48,303.52,323744,8584,4,Hotel,chain,28/8/16,22/10/16,24/10/16,weekend
49,74.88,1167514,8584,3,Hotel,non-chain,28/8/16,5/10/16,8/10/16,weekday
50,101.3,1167514,8584,3,Hotel,non-chain,29/8/16,7/10/16,9/10/16,weekday
51,162.64,97014,8584,4,Resort,non-chain,29/8/16,23/10/16,24/10/16,weekend
52,57.24,824874,8584,2,Hotel,non-chain,29/8/16,15/10/16,16/10/16,weekend
53,225.5,182518,8584,4,Resort,non-chain,29/8/16,1/10/16,2/10/16,weekend
54,66.74,480554,8584,3,Guest House / Bed & Breakfast,non-chain,30/8/16,13/10/16,15/10/16,weekday
55,109.74,802064,8584,2,Guest House / Bed & Breakfast,non-chain,30/8/16,1/10/16,2/10/16,weekend
56,75.6,374026,8584,4,Hotel,chain,30/8/16,22/10/16,23/10/16,weekend
57,78.84,374026,8584,4,Hotel,chain,30/8/16,22/10/16,23/10/16,weekend
58,188.32,671278,8584,3.5,Hotel,non-chain,30/8/16,22/10/16,24/10/16,weekend
59,107.57,671278,8584,3.5,Hotel,non-chain,30/8/16,8/10/16,11/10/16,weekend
60,73.58,480554,8584,3,Guest House / Bed & Breakfast,non-chain,31/8/16,5/10/16,6/10/16,weekday
61,267.82,1667520,8584,3,Hotel,non-chain,31/8/16,6/10/16,7/10/16,weekday
62,164.16,671278,8584,3.5,Hotel,non-chain,1/9/16,2/10/16,4/10/16,weekend
63,264.28,1103702,8584,2.5,Guest House / Bed & Breakfast,non-chain,1/9/16,8/10/16,9/10/16,weekend
64,81.78,925230,8584,2,Hotel,non-chain,2/9/16,1/11/16,4/11/16,weekday
65,50.98,1196276,8584,3,Hotel,non-chain,2/9/16,19/10/16,22/10/16,weekday
66,26.18,451470,8584,2.5,Serviced Apartment,non-chain,2/9/16,7/10/16,9/10/16,weekday
67,69.18,1667520,8584,3,Hotel,non-chain,2/9/16,3/10/16,5/10/16,weekday
68,503.03,1728430,8584,3,Resort Villa,non-chain,2/9/16,1/10/16,4/10/16,weekend
69,111.2,1045844,8584,3,Hotel,non-chain,3/9/16,19/10/16,21/10/16,weekday
70,123,2428930,8584,3,Hotel,chain,3/9/16,8/10/16,9/10/16,weekend
71,294.75,2291162,8584,5,Resort,chain,3/9/16,8/10/16,10/10/16,weekend
72,109.68,802064,8584,2,Guest House / Bed & Breakfast,non-chain,3/9/16,8/10/16,9/10/16,weekend
73,41.14,567440,8584,1.5,Guest House / Bed & Breakfast,non-chain,4/9/16,4/10/16,7/10/16,weekday
74,89.46,1667520,8584,3,Hotel,non-chain,4/9/16,3/10/16,5/10/16,weekday
75,58.42,1196276,8584,3,Hotel,non-chain,4/9/16,6/10/16,7/10/16,weekday
76,351.38,2291162,8584,5,Resort,chain,5/9/16,5/10/16,7/10/16,weekday
77,104.01,671278,8584,3.5,Hotel,non-chain,5/9/16,20/10/16,23/10/16,weekday
78,85.74,1667520,8584,3,Hotel,non-chain,5/9/16,2/10/16,3/10/16,weekend
79,111.24,802064,8584,2,Guest House / Bed & Breakfast,non-chain,5/9/16,1/10/16,2/10/16,weekend
80,101.24,2516708,8584,4,Hotel,non-chain,5/9/16,1/10/16,2/10/16,weekend
81,54.96,925230,8584,2,Hotel,non-chain,5/9/16,21/10/16,24/10/16,weekday
82,78.45,1138260,8584,3,Hotel,non-chain,6/9/16,30/10/16,2/11/16,weekend
83,201.72,298160,8584,4,Hotel,non-chain,6/9/16,3/11/16,5/11/16,weekday
84,89.42,2155840,8584,3,Hotel,non-chain,6/9/16,24/10/16,27/10/16,weekday
85,211.88,182518,8584,4,Resort,non-chain,6/9/16,22/10/16,24/10/16,weekend
86,97.78,217132,8584,3,Hotel,chain,6/9/16,25/10/16,28/10/16,weekday
87,47.04,480554,8584,3,Guest House / Bed & Breakfast,non-chain,6/9/16,27/10/16,28/10/16,weekday
88,31.6,1006520,8584,3,Hotel,non-chain,6/9/16,23/10/16,24/10/16,weekend
89,57.72,217094,8584,3,Serviced Apartment,chain,6/9/16,23/10/16,24/10/16,weekend
90,133.58,671278,8584,3.5,Hotel,non-chain,6/9/16,7/10/16,9/10/16,weekday
91,96.06,671278,8584,3.5,Hotel,non-chain,6/9/16,7/10/16,9/10/16,weekday
92,234.77,323744,8584,4,Hotel,chain,6/9/16,26/10/16,29/10/16,weekday
93,97.96,671278,8584,3.5,Hotel,non-chain,6/9/16,7/10/16,10/10/16,weekday
94,109.5,1167514,8584,3,Hotel,non-chain,6/9/16,1/10/16,2/10/16,weekend
95,81.52,374026,8584,4,Hotel,chain,7/9/16,23/10/16,24/10/16,weekend
96,186.7,2396868,8584,2.5,Resort Villa,non-chain,7/9/16,21/10/16,22/10/16,weekday
97,214.08,182518,8584,4,Resort,non-chain,7/9/16,1/10/16,2/10/16,weekend
98,70.52,1167514,8584,3,Hotel,non-chain,7/9/16,7/10/16,10/10/16,weekday
99,139.11,1667520,8584,3,Hotel,non-chain,7/9/16,19/10/16,22/10/16,weekday
100,202.3,21720,8584,5,Resort,non-chain,7/9/16,3/11/16,4/11/16,weekday
101,58.66,2389844,8584,3,Apartment,chain,7/9/16,27/10/16,29/10/16,weekday
102,103.42,1667520,8584,3,Hotel,non-chain,7/9/16,7/10/16,9/10/16,weekday
103,70.4,2155840,8584,3,Hotel,non-chain,7/9/16,7/10/16,9/10/16,weekday
104,301.44,2291162,8584,5,Resort,chain,7/9/16,14/10/16,16/10/16,weekday
105,66.03,2689410,8584,2.5,Apartment,non-chain,8/9/16,22/10/16,24/10/16,weekend
106,49.88,752904,8584,2,Hotel,non-chain,8/9/16,28/10/16,30/10/16,weekday
107,176.82,820214,8584,4,Resort Villa,non-chain,8/9/16,15/10/16,16/10/16,weekend
108,124.86,2122458,8584,4,Resort,chain,8/9/16,2/10/16,3/10/16,weekend
109,215.16,323744,8584,4,Hotel,chain,8/9/16,4/10/16,5/10/16,weekday
110,93.49,217132,8584,3,Hotel,chain,9/9/16,15/10/16,17/10/16,weekend
111,61.36,1138260,8584,3,Hotel,non-chain,9/9/16,17/10/16,19/10/16,weekday
112,36.82,330702,8584,3,Hotel,non-chain,9/9/16,1/10/16,4/10/16,weekend
113,372.99,2291162,8584,5,Resort,chain,9/9/16,15/10/16,17/10/16,weekend
114,41.66,752904,8584,2,Hotel,non-chain,9/9/16,21/10/16,22/10/16,weekday
115,52.2,2428930,8584,3,Hotel,chain,9/9/16,25/10/16,28/10/16,weekday
116,39.28,1861908,8584,2.5,Hotel,non-chain,9/9/16,13/10/16,15/10/16,weekday
117,211.18,2122458,8584,4,Resort,chain,9/9/16,8/10/16,9/10/16,weekend
118,103.73,802064,8584,2,Guest House / Bed & Breakfast,non-chain,9/9/16,1/10/16,3/10/16,weekend
119,211.18,2122458,8584,4,Resort,chain,9/9/16,8/10/16,9/10/16,weekend
120,105.42,802064,8584,2,Guest House / Bed & Breakfast,non-chain,9/9/16,22/10/16,23/10/16,weekend
121,175.98,2122458,8584,4,Resort,chain,9/9/16,8/10/16,9/10/16,weekend
122,211.18,2122458,8584,4,Resort,chain,9/9/16,8/10/16,9/10/16,weekend
123,62.27,480554,8584,3,Guest House / Bed & Breakfast,non-chain,9/9/16,13/10/16,14/10/16,weekday
124,37.16,611840,8584,2,Serviced Apartment,non-chain,9/9/16,11/10/16,13/10/16,weekday
125,40.84,567440,8584,1.5,Guest House / Bed & Breakfast,non-chain,10/9/16,7/10/16,8/10/16,weekday
126,41.68,604954,8584,2,Guest House / Bed & Breakfast,non-chain,10/9/16,20/10/16,22/10/16,weekday
127,417.6,820214,8584,4,Resort Villa,non-chain,10/9/16,7/10/16,9/10/16,weekday
128,48.58,925230,8584,2,Hotel,non-chain,10/9/16,8/10/16,10/10/16,weekend
129,66.1,1167514,8584,3,Hotel,non-chain,10/9/16,7/10/16,8/10/16,weekday
130,258.92,1045844,8584,3,Hotel,non-chain,10/9/16,5/10/16,8/10/16,weekday
131,40.34,752904,8584,2,Hotel,non-chain,10/9/16,8/10/16,9/10/16,weekend
132,331.18,2291162,8584,5,Resort,chain,11/9/16,6/10/16,8/10/16,weekday
133,155.26,2122458,8584,4,Resort,chain,11/9/16,20/10/16,21/10/16,weekday
134,1428.19,133050,8584,4.5,Resort,non-chain,11/9/16,6/10/16,8/10/16,weekday
135,49.28,480554,8584,3,Guest House / Bed & Breakfast,non-chain,11/9/16,2/11/16,5/11/16,weekday
136,66.46,1667520,8584,3,Hotel,non-chain,11/9/16,6/10/16,7/10/16,weekday
137,145.68,2122458,8584,4,Resort,chain,11/9/16,8/10/16,10/10/16,weekend
138,76.96,1167514,8584,3,Hotel,non-chain,11/9/16,29/10/16,1/11/16,weekend
139,168.48,2061596,8584,0,Apartment,non-chain,11/9/16,23/10/16,24/10/16,weekend
140,43.75,1006520,8584,3,Hotel,non-chain,12/9/16,22/10/16,23/10/16,weekend
141,218.08,21720,8584,5,Resort,non-chain,12/9/16,15/10/16,16/10/16,weekend
142,80.18,217132,8584,3,Hotel,chain,12/9/16,11/10/16,13/10/16,weekday
143,66.38,1196262,8584,3,Hotel,non-chain,12/9/16,3/11/16,6/11/16,weekday
144,381.68,21720,8584,5,Resort,non-chain,12/9/16,22/10/16,24/10/16,weekend
145,90.02,298160,8584,4,Hotel,non-chain,12/9/16,3/10/16,4/10/16,weekday
146,68.16,1372534,8584,3,Hotel,chain,12/9/16,21/10/16,22/10/16,weekday
147,37.78,217094,8584,3,Serviced Apartment,chain,12/9/16,2/10/16,3/10/16,weekend
148,309.98,802064,8584,2,Guest House / Bed & Breakfast,non-chain,13/9/16,15/10/16,16/10/16,weekend
149,340.98,802064,8584,2,Guest House / Bed & Breakfast,non-chain,13/9/16,15/10/16,16/10/16,weekend
150,108.48,802064,8584,2,Guest House / Bed & Breakfast,non-chain,13/9/16,15/10/16,16/10/16,weekend
151,69.98,2155840,8584,3,Hotel,non-chain,13/9/16,24/10/16,25/10/16,weekday
152,71.78,1696792,8584,3,Hotel,non-chain,13/9/16,23/10/16,24/10/16,weekend
153,206.36,21720,8584,5,Resort,non-chain,13/9/16,12/11/16,13/11/16,weekend
154,85.24,1667520,8584,3,Hotel,non-chain,13/9/16,17/10/16,20/10/16,weekday
155,54.66,925230,8584,2,Hotel,non-chain,13/9/16,15/10/16,17/10/16,weekend
156,349.3,1728430,8584,3,Resort Villa,non-chain,13/9/16,21/10/16,22/10/16,weekday
157,328.36,2291162,8584,5,Resort,chain,14/9/16,2/10/16,4/10/16,weekend
158,500.49,21720,8584,5,Resort,non-chain,14/9/16,21/10/16,23/10/16,weekday
159,59.04,480554,8584,3,Guest House / Bed & Breakfast,non-chain,14/9/16,13/11/16,14/11/16,weekend
160,45.66,1196262,8584,3,Hotel,non-chain,14/9/16,9/10/16,12/10/16,weekend
161,66.58,217132,8584,3,Hotel,chain,14/9/16,10/10/16,13/10/16,weekday
162,34.78,2040842,8584,2,Hotel,non-chain,14/9/16,3/10/16,6/10/16,weekday
163,278.02,1103702,8584,2.5,Guest House / Bed & Breakfast,non-chain,14/9/16,1/10/16,2/10/16,weekend
164,209.06,2122458,8584,4,Resort,chain,14/9/16,24/10/16,25/10/16,weekday
165,277.28,323744,8584,4,Hotel,chain,14/9/16,8/10/16,9/10/16,weekend
166,104.88,802064,8584,2,Guest House / Bed & Breakfast,non-chain,14/9/16,22/10/16,23/10/16,weekend
167,237.64,21720,8584,5,Resort,non-chain,15/9/16,14/10/16,16/10/16,weekday
168,251.85,323744,8584,4,Hotel,chain,15/9/16,11/10/16,14/10/16,weekday
169,245.77,323744,8584,4,Hotel,chain,15/9/16,4/10/16,6/10/16,weekday
170,80.06,802064,8584,2,Guest House / Bed & Breakfast,non-chain,15/9/16,26/10/16,27/10/16,weekday
171,243.55,21720,8584,5,Resort,non-chain,15/9/16,12/10/16,14/10/16,weekday
172,45.96,1861908,8584,2.5,Hotel,non-chain,15/9/16,2/11/16,3/11/16,weekday
173,40.04,604954,8584,2,Guest House / Bed & Breakfast,non-chain,15/9/16,7/10/16,9/10/16,weekday
174,78.42,217132,8584,3,Hotel,chain,15/9/16,4/10/16,7/10/16,weekday
175,72.22,217132,8584,3,Hotel,chain,15/9/16,11/10/16,13/10/16,weekday
176,65.34,217132,8584,3,Hotel,chain,15/9/16,5/10/16,6/10/16,weekday
177,144.68,1667520,8584,3,Hotel,non-chain,15/9/16,6/10/16,7/10/16,weekday
178,65.34,1196276,8584,3,Hotel,non-chain,15/9/16,4/11/16,5/11/16,weekday
179,270.1,21720,8584,5,Resort,non-chain,15/9/16,5/10/16,7/10/16,weekday
180,56.06,480554,8584,3,Guest House / Bed & Breakfast,non-chain,15/9/16,1/11/16,3/11/16,weekday
181,143.6,1167514,8584,3,Hotel,non-chain,15/9/16,16/10/16,17/10/16,weekend
182,110.24,1045844,8584,3,Hotel,non-chain,15/9/16,14/10/16,17/10/16,weekday
183,427.66,2291162,8584,5,Resort,chain,15/9/16,1/10/16,2/10/16,weekend
184,96.82,1045844,8584,3,Hotel,non-chain,16/9/16,14/10/16,16/10/16,weekday
185,268.86,323744,8584,4,Hotel,chain,16/9/16,19/10/16,21/10/16,weekday
186,42.52,575340,8584,1,Hostel,non-chain,16/9/16,13/11/16,14/11/16,weekend
187,45.94,575340,8584,1,Hostel,non-chain,16/9/16,13/11/16,14/11/16,weekend
188,928.2,21720,8584,5,Resort,non-chain,16/9/16,22/10/16,24/10/16,weekend
189,108.78,2155840,8584,3,Hotel,non-chain,16/9/16,13/10/16,15/10/16,weekday
190,41.26,1861908,8584,2.5,Hotel,non-chain,16/9/16,16/10/16,19/10/16,weekend
191,225.08,802064,8584,2,Guest House / Bed & Breakfast,non-chain,16/9/16,13/10/16,14/10/16,weekday
192,232.66,323744,8584,4,Hotel,chain,16/9/16,30/10/16,31/10/16,weekend
193,49.82,1196276,8584,3,Hotel,non-chain,16/9/16,9/10/16,11/10/16,weekend
194,515.66,1728430,8584,3,Resort Villa,non-chain,16/9/16,11/10/16,12/10/16,weekday
195,40.02,604954,8584,2,Guest House / Bed & Breakfast,non-chain,16/9/16,16/10/16,18/10/16,weekend
196,574.96,1578556,8584,3,Resort Villa,chain,16/9/16,5/10/16,8/10/16,weekday
197,87.9,2155840,8584,3,Hotel,non-chain,16/9/16,4/10/16,6/10/16,weekday
198,69.8,2155840,8584,3,Hotel,non-chain,16/9/16,6/10/16,8/10/16,weekday
199,481.04,2291162,8584,5,Resort,chain,16/9/16,1/10/16,2/10/16,weekend
200,14.9,575340,8584,1,Hostel,non-chain,16/9/16,11/10/16,13/10/16,weekday
201,69.92,1667520,8584,3,Hotel,non-chain,16/9/16,17/10/16,20/10/16,weekday
202,223.12,21720,8584,5,Resort,non-chain,16/9/16,21/10/16,24/10/16,weekday
203,223.12,21720,8584,5,Resort,non-chain,16/9/16,21/10/16,24/10/16,weekday
204,225.1,298160,8584,4,Hotel,non-chain,16/9/16,30/10/16,31/10/16,weekend
205,257.82,2291162,8584,5,Resort,chain,16/9/16,5/10/16,6/10/16,weekday
206,190.5,182518,8584,4,Resort,non-chain,16/9/16,14/10/16,16/10/16,weekday
207,345.12,1728430,8584,3,Resort Villa,non-chain,17/9/16,20/10/16,23/10/16,weekday
208,86.97,2155840,8584,3,Hotel,non-chain,17/9/16,13/11/16,15/11/16,weekend
209,69.74,2155840,8584,3,Hotel,non-chain,17/9/16,2/10/16,4/10/16,weekend
210,37.98,1006520,8584,3,Hotel,non-chain,17/9/16,15/11/16,18/11/16,weekday
211,66.62,1138260,8584,3,Hotel,non-chain,17/9/16,28/10/16,31/10/16,weekday
212,238.84,21720,8584,5,Resort,non-chain,17/9/16,12/10/16,14/10/16,weekday
213,81.74,2155840,8584,3,Hotel,non-chain,17/9/16,9/10/16,12/10/16,weekend
214,36.06,887850,8584,1.5,Serviced Apartment,non-chain,17/9/16,10/10/16,12/10/16,weekday
215,120.92,1045844,8584,3,Hotel,non-chain,17/9/16,14/10/16,17/10/16,weekday
216,62.28,1167514,8584,3,Hotel,non-chain,17/9/16,10/10/16,13/10/16,weekday
217,64.1,480554,8584,3,Guest House / Bed & Breakfast,non-chain,17/9/16,24/10/16,25/10/16,weekday
218,40.8,1861908,8584,2.5,Hotel,non-chain,18/9/16,5/10/16,6/10/16,weekday
219,26.44,451470,8584,2.5,Serviced Apartment,non-chain,18/9/16,1/10/16,3/10/16,weekend
220,624.56,820214,8584,4,Resort Villa,non-chain,18/9/16,22/10/16,23/10/16,weekend
221,73.66,1138260,8584,3,Hotel,non-chain,18/9/16,4/11/16,6/11/16,weekday
222,180.65,671278,8584,3.5,Hotel,non-chain,18/9/16,13/11/16,14/11/16,weekend
223,133.48,217132,8584,3,Hotel,chain,18/9/16,6/10/16,7/10/16,weekday
224,67.3,1167514,8584,3,Hotel,non-chain,19/9/16,16/10/16,17/10/16,weekend
225,257.54,2291162,8584,5,Resort,chain,19/9/16,24/10/16,25/10/16,weekday
226,86.62,671278,8584,3.5,Hotel,non-chain,19/9/16,6/10/16,7/10/16,weekday
227,133.12,2122458,8584,4,Resort,chain,19/9/16,8/10/16,9/10/16,weekend
228,94.93,1667520,8584,3,Hotel,non-chain,19/9/16,13/11/16,16/11/16,weekend
229,94.93,1667520,8584,3,Hotel,non-chain,19/9/16,13/11/16,16/11/16,weekend
230,246.06,323744,8584,4,Hotel,chain,19/9/16,10/10/16,11/10/16,weekday
231,516.54,1728430,8584,3,Resort Villa,non-chain,19/9/16,12/10/16,13/10/16,weekday
232,67.3,1167514,8584,3,Hotel,non-chain,19/9/16,26/10/16,28/10/16,weekday
233,51.53,611830,8584,2,Serviced Apartment,non-chain,19/9/16,12/10/16,14/10/16,weekday
234,69.74,2155840,8584,3,Hotel,non-chain,19/9/16,13/10/16,15/10/16,weekday
235,168.41,2122458,8584,4,Resort,chain,19/9/16,22/10/16,24/10/16,weekend
236,251.78,21720,8584,5,Resort,non-chain,19/9/16,21/10/16,24/10/16,weekday
237,45.68,1196262,8584,3,Hotel,non-chain,19/9/16,4/10/16,7/10/16,weekday
238,233.31,323744,8584,4,Hotel,chain,19/9/16,12/10/16,15/10/16,weekday
239,100.59,1667520,8584,3,Hotel,non-chain,19/9/16,22/10/16,24/10/16,weekend
240,60.2,1103702,8584,2.5,Guest House / Bed & Breakfast,non-chain,20/9/16,6/10/16,8/10/16,weekday
241,50.96,480554,8584,3,Guest House / Bed & Breakfast,non-chain,20/9/16,11/11/16,12/11/16,weekday
242,71.82,217132,8584,3,Hotel,chain,20/9/16,10/10/16,13/10/16,weekday
243,258.56,2291162,8584,5,Resort,chain,20/9/16,5/10/16,7/10/16,weekday
244,168.94,1090112,8584,3,Resort Villa,non-chain,20/9/16,20/10/16,22/10/16,weekday
245,75.46,374026,8584,4,Hotel,chain,20/9/16,7/10/16,8/10/16,weekday
246,63.48,1167514,8584,3,Hotel,non-chain,20/9/16,8/10/16,9/10/16,weekend
247,97.68,374026,8584,4,Hotel,chain,20/9/16,19/10/16,20/10/16,weekday
248,235.6,182518,8584,4,Resort,non-chain,20/9/16,1/10/16,2/10/16,weekend
249,75.24,298160,8584,4,Hotel,non-chain,20/9/16,15/11/16,16/11/16,weekday
250,30.72,1006520,8584,3,Hotel,non-chain,20/9/16,7/10/16,8/10/16,weekday
251,311.16,21720,8584,5,Resort,non-chain,20/9/16,2/10/16,3/10/16,weekend
252,92.8,374026,8584,4,Hotel,chain,20/9/16,14/10/16,16/10/16,weekday
253,527.15,2291162,8584,5,Resort,chain,20/9/16,15/10/16,17/10/16,weekend
254,71.48,2155840,8584,3,Hotel,non-chain,20/9/16,5/11/16,7/11/16,weekend
255,67.58,1167514,8584,3,Hotel,non-chain,20/9/16,18/10/16,19/10/16,weekday
256,74.24,1667520,8584,3,Hotel,non-chain,21/9/16,5/10/16,6/10/16,weekday
257,201.18,21720,8584,5,Resort,non-chain,21/9/16,30/10/16,1/11/16,weekend
258,235.3,323744,8584,4,Hotel,chain,21/9/16,8/10/16,10/10/16,weekend
259,483.04,2291162,8584,5,Resort,chain,21/9/16,8/10/16,9/10/16,weekend
260,94.93,1167514,8584,3,Hotel,non-chain,21/9/16,13/10/16,15/10/16,weekday
261,76.86,130890,8584,4,Hotel,non-chain,21/9/16,27/10/16,30/10/16,weekday
262,304.6,2291162,8584,5,Resort,chain,21/9/16,29/10/16,30/10/16,weekend
263,143.52,298160,8584,4,Hotel,non-chain,21/9/16,7/10/16,8/10/16,weekday
264,38.18,1006520,8584,3,Hotel,non-chain,21/9/16,15/11/16,17/11/16,weekday
265,50.37,480554,8584,3,Guest House / Bed & Breakfast,non-chain,21/9/16,28/10/16,29/10/16,weekday
266,37.78,217094,8584,3,Serviced Apartment,chain,21/9/16,2/10/16,3/10/16,weekend
267,218.54,323744,8584,4,Hotel,chain,21/9/16,12/10/16,14/10/16,weekday
268,615.66,1728430,8584,3,Resort Villa,non-chain,22/9/16,15/11/16,16/11/16,weekday
269,70.16,2155840,8584,3,Hotel,non-chain,22/9/16,14/10/16,17/10/16,weekday
270,39.16,1006520,8584,3,Hotel,non-chain,22/9/16,14/10/16,16/10/16,weekday
271,65.3,1196276,8584,3,Hotel,non-chain,22/9/16,3/11/16,5/11/16,weekday
272,74.86,1196276,8584,3,Hotel,non-chain,22/9/16,3/11/16,5/11/16,weekday
273,24.2,676386,8584,2,Guest House / Bed & Breakfast,non-chain,22/9/16,5/10/16,6/10/16,weekday
274,692,133050,8584,4.5,Resort,non-chain,22/9/16,25/10/16,26/10/16,weekday
275,38.3,217094,8584,3,Serviced Apartment,chain,22/9/16,17/10/16,18/10/16,weekday
276,69.1,1138260,8584,3,Hotel,non-chain,22/9/16,14/10/16,15/10/16,weekday
277,58.28,1196276,8584,3,Hotel,non-chain,22/9/16,21/10/16,23/10/16,weekday
278,138.25,568500,8584,2,Hotel,chain,22/9/16,18/10/16,21/10/16,weekday
279,35.4,1861908,8584,2.5,Hotel,non-chain,22/9/16,12/10/16,13/10/16,weekday
280,33.98,1861908,8584,2.5,Hotel,non-chain,22/9/16,14/11/16,17/11/16,weekday
281,33.98,1861908,8584,2.5,Hotel,non-chain,22/9/16,17/11/16,19/11/16,weekday
282,742.94,21720,8584,5,Resort,non-chain,22/9/16,9/10/16,10/10/16,weekend
283,214.04,323744,8584,4,Hotel,chain,22/9/16,12/10/16,14/10/16,weekday
284,110.76,1045844,8584,3,Hotel,non-chain,23/9/16,14/10/16,16/10/16,weekday
285,80.4,1167514,8584,3,Hotel,non-chain,23/9/16,30/10/16,2/11/16,weekend
286,281.74,2291162,8584,5,Resort,chain,23/9/16,26/10/16,27/10/16,weekday
287,35.32,887850,8584,1.5,Serviced Apartment,non-chain,23/9/16,11/11/16,14/11/16,weekday
288,55,925230,8584,2,Hotel,non-chain,23/9/16,6/11/16,7/11/16,weekend
289,196.22,182518,8584,4,Resort,non-chain,23/9/16,1/10/16,2/10/16,weekend
290,334.86,21720,8584,5,Resort,non-chain,23/9/16,21/10/16,24/10/16,weekday
291,485.22,2291162,8584,5,Resort,chain,23/9/16,1/10/16,2/10/16,weekend
292,234.72,374026,8584,4,Hotel,chain,23/9/16,22/10/16,24/10/16,weekend
293,46.3,1128576,8584,2,Guest House / Bed & Breakfast,non-chain,23/9/16,15/10/16,16/10/16,weekend
