book_id,ADR_USD,hotel_id,city_id,star_rating,accommodation_type_name,chain_hotel,booking_date,checkin_date,checkout_date,checkin_day
157,349.38,925208,5085,4,Hotel,chain,27/8/16,14/10/16,16/10/16,weekday
158,326.08,925208,5085,4,Hotel,chain,27/8/16,13/10/16,14/10/16,weekday
159,115.44,2312204,5085,3,Hotel,chain,27/8/16,7/10/16,9/10/16,weekday
160,183.37,468916,5085,3,Hotel,chain,27/8/16,9/10/16,12/10/16,weekend
161,183.37,468916,5085,3,Hotel,chain,27/8/16,9/10/16,12/10/16,weekend
162,461.42,1005474,5085,4,Hotel,chain,27/8/16,18/10/16,21/10/16,weekday
163,290.45,330560,5085,3,Hotel,chain,27/8/16,7/10/16,9/10/16,weekday
164,277.61,1469812,5085,3.5,Hotel,chain,27/8/16,14/10/16,16/10/16,weekday
165,437.66,100188,5085,5,Hotel,chain,27/8/16,12/10/16,13/10/16,weekday
166,223.04,2231812,5085,3.5,Hotel,chain,27/8/16,4/10/16,5/10/16,weekday
167,381.6,508110,5085,4,Resort,non-chain,27/8/16,2/10/16,5/10/16,weekend
168,484.02,178860,5085,3,Hotel,non-chain,28/8/16,13/10/16,15/10/16,weekday
169,143.05,323470,5085,3,Hotel,non-chain,28/8/16,9/10/16,12/10/16,weekend
170,62.8,1519508,5085,1,Hostel,non-chain,28/8/16,3/10/16,4/10/16,weekday
171,212.66,1251372,5085,3,Hotel,non-chain,28/8/16,21/10/16,22/10/16,weekday
172,262.94,543440,5085,3,Hotel,chain,28/8/16,16/10/16,19/10/16,weekend
173,174.23,543440,5085,3,Hotel,chain,28/8/16,16/10/16,19/10/16,weekend
174,210.6,1251372,5085,3,Hotel,non-chain,28/8/16,26/10/16,29/10/16,weekday
175,187.51,1469812,5085,3.5,Hotel,chain,28/8/16,16/10/16,19/10/16,weekend
176,42.16,1469334,5085,1,Capsule Hotel,non-chain,28/8/16,1/10/16,2/10/16,weekend
177,310.16,473378,5085,3,Hotel,non-chain,28/8/16,5/10/16,6/10/16,weekday
178,453.3,100188,5085,5,Hotel,chain,28/8/16,2/10/16,4/10/16,weekend
179,104.76,460662,5085,2,Hotel,non-chain,28/8/16,6/10/16,9/10/16,weekday
180,230.6,563268,5085,3,Hotel,chain,28/8/16,20/10/16,23/10/16,weekday
181,232.63,1251372,5085,3,Hotel,non-chain,28/8/16,7/10/16,9/10/16,weekday
182,312.15,563268,5085,3,Hotel,chain,28/8/16,8/10/16,10/10/16,weekend
183,209.15,1251372,5085,3,Hotel,non-chain,28/8/16,9/10/16,11/10/16,weekend
184,184.75,1251372,5085,3,Hotel,non-chain,28/8/16,14/10/16,15/10/16,weekday
185,215.96,1251372,5085,3,Hotel,non-chain,28/8/16,6/10/16,7/10/16,weekday
186,195.28,103004,5085,3,Hotel,non-chain,28/8/16,22/10/16,23/10/16,weekend
187,291.63,330628,5085,3,Hotel,chain,29/8/16,24/10/16,26/10/16,weekday
188,268.79,1251372,5085,3,Hotel,non-chain,29/8/16,14/10/16,16/10/16,weekday
189,218.7,468916,5085,3,Hotel,chain,29/8/16,16/10/16,19/10/16,weekend
190,492.74,178860,5085,3,Hotel,non-chain,29/8/16,3/10/16,6/10/16,weekday
191,196.89,786878,5085,2.5,Hotel,chain,29/8/16,3/10/16,5/10/16,weekday
192,418.27,2556004,5085,1,Apartment,chain,29/8/16,1/10/16,3/10/16,weekend
193,500.18,100188,5085,5,Hotel,chain,29/8/16,11/10/16,13/10/16,weekday
194,632.42,1297496,5085,4,Hotel,non-chain,29/8/16,4/10/16,6/10/16,weekday
195,323.7,1035734,5085,1,Ryokan,chain,29/8/16,9/10/16,11/10/16,weekend
196,425.36,178860,5085,3,Hotel,non-chain,29/8/16,17/10/16,18/10/16,weekday
197,49.25,1372596,5085,1,Guest House / Bed & Breakfast,non-chain,29/8/16,27/10/16,30/10/16,weekday
198,223.42,2310612,5085,3,Hotel,chain,29/8/16,4/10/16,7/10/16,weekday
199,238.41,1251372,5085,3,Hotel,non-chain,29/8/16,7/10/16,9/10/16,weekday
200,66.5,2312204,5085,3,Hotel,chain,29/8/16,18/10/16,20/10/16,weekday
201,603.48,1297496,5085,4,Hotel,non-chain,29/8/16,16/10/16,17/10/16,weekend
202,199.19,1251372,5085,3,Hotel,non-chain,29/8/16,28/10/16,31/10/16,weekday
203,522.68,1297496,5085,4,Hotel,non-chain,29/8/16,19/10/16,20/10/16,weekday
204,171.02,2539774,5085,1,Hotel,non-chain,29/8/16,5/10/16,6/10/16,weekday
205,230.5,1725914,5085,3,Hotel,chain,29/8/16,13/10/16,15/10/16,weekday
206,221.58,2310612,5085,3,Hotel,chain,30/8/16,15/10/16,17/10/16,weekend
207,194.72,1251372,5085,3,Hotel,non-chain,30/8/16,12/10/16,15/10/16,weekday
208,177.02,1251372,5085,3,Hotel,non-chain,30/8/16,12/10/16,15/10/16,weekday
209,343.56,473378,5085,3,Hotel,non-chain,30/8/16,8/10/16,10/10/16,weekend
210,376.4,178860,5085,3,Hotel,non-chain,30/8/16,26/10/16,27/10/16,weekday
211,373.97,893732,5085,4,Hotel,chain,30/8/16,28/10/16,30/10/16,weekday
212,373.97,893732,5085,4,Hotel,chain,30/8/16,28/10/16,30/10/16,weekday
213,140.95,85582,5085,4,Hotel,non-chain,30/8/16,23/10/16,26/10/16,weekend
214,62.02,1582806,5085,1,Capsule Hotel,non-chain,30/8/16,14/10/16,16/10/16,weekday
215,173,103004,5085,3,Hotel,non-chain,30/8/16,1/10/16,2/10/16,weekend
216,54.84,561636,5085,1,Capsule Hotel,non-chain,30/8/16,23/10/16,24/10/16,weekend
217,62.66,561636,5085,1,Capsule Hotel,non-chain,30/8/16,23/10/16,24/10/16,weekend
218,299.44,2231812,5085,3.5,Hotel,chain,30/8/16,13/10/16,14/10/16,weekday
219,235.57,1469812,5085,3.5,Hotel,chain,30/8/16,15/10/16,18/10/16,weekend
220,225.14,1725914,5085,3,Hotel,chain,30/8/16,7/10/16,8/10/16,weekday
221,228.62,1725914,5085,3,Hotel,chain,30/8/16,21/10/16,22/10/16,weekday
222,149.7,890464,5085,2.5,Hotel,chain,30/8/16,26/10/16,29/10/16,weekday
223,548.12,508110,5085,4,Resort,non-chain,31/8/16,3/10/16,4/10/16,weekday
224,155.24,323470,5085,3,Hotel,non-chain,31/8/16,27/10/16,29/10/16,weekday
225,146.58,585676,5085,3.5,Hotel,chain,31/8/16,9/10/16,11/10/16,weekend
226,228.18,1251372,5085,3,Hotel,non-chain,31/8/16,29/10/16,30/10/16,weekend
227,175.52,1251372,5085,3,Hotel,non-chain,31/8/16,30/10/16,1/11/16,weekend
228,157.98,1251372,5085,3,Hotel,non-chain,31/8/16,30/10/16,1/11/16,weekend
229,427.45,1005474,5085,4,Hotel,chain,31/8/16,18/10/16,21/10/16,weekday
230,190.14,1251372,5085,3,Hotel,non-chain,31/8/16,27/10/16,29/10/16,weekday
231,265.06,2231812,5085,3.5,Hotel,chain,31/8/16,25/10/16,27/10/16,weekday
232,192.06,103004,5085,3,Hotel,non-chain,31/8/16,22/10/16,23/10/16,weekend
233,224.72,1251372,5085,3,Hotel,non-chain,31/8/16,29/10/16,30/10/16,weekend
234,158.9,330560,5085,3,Hotel,chain,31/8/16,3/10/16,5/10/16,weekday
235,223.24,1625830,5085,2,Hotel,non-chain,31/8/16,14/10/16,15/10/16,weekday
236,355.24,468916,5085,3,Hotel,chain,31/8/16,29/10/16,30/10/16,weekend
237,62.78,561636,5085,1,Capsule Hotel,non-chain,31/8/16,9/10/16,10/10/16,weekend
238,394.9,584710,5085,3,Ryokan,non-chain,31/8/16,27/10/16,28/10/16,weekday
239,394.9,584710,5085,3,Ryokan,non-chain,31/8/16,27/10/16,28/10/16,weekday
240,246.15,1251372,5085,3,Hotel,non-chain,31/8/16,13/10/16,16/10/16,weekday
241,177.88,2231812,5085,3.5,Hotel,chain,31/8/16,30/10/16,1/11/16,weekend
242,160.52,525780,5085,3,Hotel,non-chain,31/8/16,13/10/16,14/10/16,weekday
243,160.95,481134,5085,3,Hotel,chain,31/8/16,30/10/16,2/11/16,weekend
244,193.6,1251372,5085,3,Hotel,non-chain,31/8/16,28/10/16,31/10/16,weekday
245,211.51,1251372,5085,3,Hotel,non-chain,1/9/16,10/10/16,13/10/16,weekday
246,68.67,561636,5085,1,Capsule Hotel,non-chain,1/9/16,7/10/16,10/10/16,weekday
247,167.02,323470,5085,3,Hotel,non-chain,1/9/16,21/10/16,23/10/16,weekday
248,334.9,815734,5085,3.5,Hotel,chain,1/9/16,15/10/16,16/10/16,weekend
249,179.36,1469812,5085,3.5,Hotel,chain,1/9/16,24/10/16,26/10/16,weekday
250,177.44,330560,5085,3,Hotel,chain,1/9/16,26/10/16,27/10/16,weekday
251,528.64,1297496,5085,4,Hotel,non-chain,1/9/16,10/10/16,12/10/16,weekday
252,192.6,1251372,5085,3,Hotel,non-chain,1/9/16,25/10/16,26/10/16,weekday
253,75.5,561636,5085,1,Capsule Hotel,non-chain,1/9/16,7/10/16,8/10/16,weekday
254,260.28,468916,5085,3,Hotel,chain,1/9/16,9/10/16,11/10/16,weekend
255,433.98,1523294,5085,4,Hotel,chain,1/9/16,7/10/16,8/10/16,weekday
256,81.68,2312204,5085,3,Hotel,chain,1/9/16,21/10/16,22/10/16,weekday
257,236.42,1251372,5085,3,Hotel,non-chain,1/9/16,7/10/16,10/10/16,weekday
258,198.15,1251372,5085,3,Hotel,non-chain,1/9/16,5/10/16,8/10/16,weekday
259,167.42,323470,5085,3,Hotel,non-chain,1/9/16,17/10/16,19/10/16,weekday
260,210.74,2231812,5085,3.5,Hotel,chain,1/9/16,3/10/16,5/10/16,weekday
261,75.5,561636,5085,1,Capsule Hotel,non-chain,1/9/16,22/10/16,23/10/16,weekend
262,478.96,1005474,5085,4,Hotel,chain,1/9/16,15/10/16,17/10/16,weekend
263,121.91,330628,5085,3,Hotel,chain,1/9/16,8/10/16,11/10/16,weekend
264,154.95,585676,5085,3.5,Hotel,chain,1/9/16,9/10/16,12/10/16,weekend
265,217.26,1251372,5085,3,Hotel,non-chain,1/9/16,30/10/16,31/10/16,weekend
266,372.83,1523294,5085,4,Hotel,chain,1/9/16,7/10/16,10/10/16,weekday
267,192.6,1251372,5085,3,Hotel,non-chain,1/9/16,11/10/16,13/10/16,weekday
268,139.8,1330954,5085,1,Hostel,non-chain,1/9/16,3/10/16,5/10/16,weekday
269,195.77,2297178,5085,1,Apartment,chain,2/9/16,25/10/16,27/10/16,weekday
270,183.93,1251372,5085,3,Hotel,non-chain,2/9/16,24/10/16,27/10/16,weekday
271,166.38,525780,5085,3,Hotel,non-chain,2/9/16,29/10/16,31/10/16,weekend
272,232.87,1251372,5085,3,Hotel,non-chain,2/9/16,14/10/16,16/10/16,weekday
273,48.31,1372596,5085,1,Guest House / Bed & Breakfast,non-chain,2/9/16,14/10/16,17/10/16,weekday
274,144.05,330628,5085,3,Hotel,chain,2/9/16,8/10/16,10/10/16,weekend
275,309.92,2238974,5085,3,Hotel,chain,2/9/16,7/10/16,8/10/16,weekday
276,503.82,178860,5085,3,Hotel,non-chain,2/9/16,29/10/16,30/10/16,weekend
277,193.63,330628,5085,3,Hotel,chain,2/9/16,22/10/16,25/10/16,weekend
278,292.78,798932,5085,3,Hotel,non-chain,2/9/16,1/11/16,3/11/16,weekday
279,396.96,508110,5085,4,Resort,non-chain,2/9/16,4/10/16,6/10/16,weekday
280,311.42,178860,5085,3,Hotel,non-chain,2/9/16,16/10/16,19/10/16,weekend
281,173.69,1251372,5085,3,Hotel,non-chain,3/9/16,17/10/16,20/10/16,weekday
282,273.14,1251372,5085,3,Hotel,non-chain,3/9/16,8/10/16,9/10/16,weekend
283,160.22,798932,5085,3,Hotel,non-chain,3/9/16,19/10/16,20/10/16,weekday
284,262.9,473378,5085,3,Hotel,non-chain,3/9/16,8/10/16,11/10/16,weekend
285,296.03,473378,5085,3,Hotel,non-chain,3/9/16,28/10/16,30/10/16,weekday
286,186.22,1251372,5085,3,Hotel,non-chain,3/9/16,12/10/16,14/10/16,weekday
287,173.98,1469812,5085,3.5,Hotel,chain,3/9/16,3/10/16,4/10/16,weekday
288,231.92,1251372,5085,3,Hotel,non-chain,3/9/16,8/10/16,11/10/16,weekend
289,203.12,1251372,5085,3,Hotel,non-chain,3/9/16,2/11/16,3/11/16,weekday
290,80.16,1372596,5085,1,Guest House / Bed & Breakfast,non-chain,3/9/16,5/10/16,7/10/16,weekday
291,101.31,330560,5085,3,Hotel,chain,3/9/16,30/10/16,2/11/16,weekend
292,173.75,1469812,5085,3.5,Hotel,chain,3/9/16,16/10/16,18/10/16,weekend
293,216,1469812,5085,3.5,Hotel,chain,3/9/16,21/10/16,22/10/16,weekday
294,380.83,508110,5085,4,Resort,non-chain,3/9/16,3/10/16,6/10/16,weekday
295,225.39,1469812,5085,3.5,Hotel,chain,3/9/16,18/10/16,20/10/16,weekday
296,298.7,330560,5085,3,Hotel,chain,3/9/16,8/10/16,10/10/16,weekend
297,202.22,563268,5085,3,Hotel,chain,3/9/16,1/10/16,3/10/16,weekend
298,78.52,1372596,5085,1,Guest House / Bed & Breakfast,non-chain,3/9/16,6/10/16,7/10/16,weekday
